ID caso;Actividad;Ejecutor;Inicio;Fin;tipoDefecto;tipoTelefono;numeroReparaciones;defectoArreglado
288;Archivar reparacion;Sistema;07-01-2011 8:53;07-01-2011 8:53;;;1;TRUE
289;Registrar;Sistema;08-01-2011 12:53;08-01-2011 12:53;;;;
289;Analizar defecto;Tester6;08-01-2011 12:53;08-01-2011 13:00;3;T2;;
289;Informar a cliente;Sistema;08-01-2011 13:23;08-01-2011 13:23;;;;
289;Reparacion (simple);ReparadorS1;08-01-2011 13:30;08-01-2011 13:36;;;;
289;Probar reparacion;Tester1;08-01-2011 13:36;08-01-2011 13:41;;;1;FALSE
289;Volver a reparar;Sistema;08-01-2011 13:51;08-01-2011 13:51;;;;
289;Reparacion (simple);ReparadorS2;08-01-2011 13:51;08-01-2011 14:01;;;;
289;Probar reparacion;Tester2;08-01-2011 14:01;08-01-2011 14:08;;;2;FALSE
289;Volver a reparar;Sistema;08-01-2011 14:14;08-01-2011 14:14;;;;
289;Reparacion (simple);ReparadorS3;08-01-2011 14:14;08-01-2011 14:24;;;;
289;Probar reparacion;Tester6;08-01-2011 14:24;08-01-2011 14:30;;;3;TRUE
289;Archivar reparacion;Sistema;08-01-2011 14:38;08-01-2011 14:38;;;3;TRUE
29;Registrar;Sistema;02-01-2011 17:07;02-01-2011 17:07;;;;
29;Analizar defecto;Tester2;02-01-2011 17:07;02-01-2011 17:17;10;T2;;
29;Informar a cliente;Sistema;02-01-2011 17:47;02-01-2011 17:47;;;;
29;Reparacion (compleja);ReparadorC3;02-01-2011 18:22;02-01-2011 18:22;;;;
29;Probar reparacion;Tester6;02-01-2011 18:22;02-01-2011 18:29;;;0;TRUE
29;Archivar reparacion;Sistema;02-01-2011 18:36;02-01-2011 18:36;;;0;TRUE
290;Registrar;Sistema;07-01-2011 14:11;07-01-2011 14:11;;;;
290;Analizar defecto;Tester3;07-01-2011 14:11;07-01-2011 14:17;1;T3;;
290;Informar a cliente;Sistema;07-01-2011 14:38;07-01-2011 14:38;;;;
290;Reparacion (simple);ReparadorS1;07-01-2011 14:46;07-01-2011 14:53;;;;
290;Probar reparacion;Tester4;07-01-2011 14:53;07-01-2011 14:59;;;1;FALSE
290;Volver a reparar;Sistema;07-01-2011 15:07;07-01-2011 15:07;;;;
290;Reparacion (simple);ReparadorS2;07-01-2011 15:07;07-01-2011 15:22;;;;
290;Probar reparacion;Tester5;07-01-2011 15:22;07-01-2011 15:28;;;2;TRUE
290;Archivar reparacion;Sistema;07-01-2011 15:37;07-01-2011 15:37;;;2;TRUE
291;Registrar;Sistema;07-01-2011 10:01;07-01-2011 10:01;;;;
291;Analizar defecto;Tester6;07-01-2011 10:01;07-01-2011 10:11;7;T2;;
291;Informar a cliente;Sistema;07-01-2011 10:51;07-01-2011 10:51;;;;
291;Reparacion (compleja);ReparadorC3;07-01-2011 11:06;07-01-2011 11:06;;;;
291;Probar reparacion;Tester1;07-01-2011 11:06;07-01-2011 11:14;;;0;TRUE
291;Archivar reparacion;Sistema;07-01-2011 11:21;07-01-2011 11:21;;;0;TRUE
292;Registrar;Sistema;07-01-2011 12:24;07-01-2011 12:24;;;;
292;Analizar defecto;Tester6;07-01-2011 12:24;07-01-2011 12:29;8;T1;;
292;Reparacion (compleja);ReparadorC2;07-01-2011 12:38;07-01-2011 12:58;;;;
292;Informar a cliente;Sistema;07-01-2011 13:01;07-01-2011 13:01;;;;
292;Probar reparacion;Tester6;07-01-2011 13:05;07-01-2011 13:05;;;0;TRUE
292;Archivar reparacion;Sistema;07-01-2011 13:10;07-01-2011 13:10;;;0;TRUE
293;Registrar;Sistema;07-01-2011 22:34;07-01-2011 22:34;;;;
293;Analizar defecto;Tester6;07-01-2011 22:34;07-01-2011 22:43;10;T2;;
293;Informar a cliente;Sistema;07-01-2011 23:29;07-01-2011 23:29;;;;
293;Reparacion (compleja);ReparadorC3;07-01-2011 23:43;07-01-2011 23:43;;;;
293;Probar reparacion;Tester4;07-01-2011 23:43;07-01-2011 23:52;;;0;TRUE
293;Archivar reparacion;Sistema;07-01-2011 23:59;07-01-2011 23:59;;;0;TRUE
294;Registrar;Sistema;08-01-2011 3:30;08-01-2011 3:30;;;;
294;Analizar defecto;Tester4;08-01-2011 3:30;08-01-2011 3:37;8;T3;;
294;Informar a cliente;Sistema;08-01-2011 4:18;08-01-2011 4:18;;;;
294;Reparacion (compleja);ReparadorC2;08-01-2011 4:21;08-01-2011 4:21;;;;
294;Probar reparacion;Tester2;08-01-2011 4:21;08-01-2011 4:30;;;0;TRUE
294;Archivar reparacion;Sistema;08-01-2011 4:35;08-01-2011 4:35;;;0;TRUE
295;Registrar;Sistema;07-01-2011 10:29;07-01-2011 10:29;;;;
295;Analizar defecto;Tester6;07-01-2011 10:29;07-01-2011 10:38;1;T1;;
295;Informar a cliente;Sistema;07-01-2011 11:09;07-01-2011 11:09;;;;
295;Reparacion (simple);ReparadorS1;07-01-2011 11:11;07-01-2011 11:11;;;;
295;Probar reparacion;Tester3;07-01-2011 11:11;07-01-2011 11:18;;;1;FALSE
295;Volver a reparar;Sistema;07-01-2011 11:25;07-01-2011 11:25;;;;
295;Reparacion (simple);ReparadorS3;07-01-2011 11:25;07-01-2011 11:35;;;;
295;Probar reparacion;Tester2;07-01-2011 11:35;07-01-2011 11:43;;;2;TRUE
295;Archivar reparacion;Sistema;07-01-2011 11:52;07-01-2011 11:52;;;2;TRUE
296;Registrar;Sistema;08-01-2011 2:35;08-01-2011 2:35;;;;
296;Analizar defecto;Tester5;08-01-2011 2:35;08-01-2011 2:42;10;T1;;
296;Reparacion (compleja);ReparadorC1;08-01-2011 2:50;08-01-2011 3:04;;;;
296;Informar a cliente;Sistema;08-01-2011 3:12;08-01-2011 3:12;;;;
296;Probar reparacion;Tester2;08-01-2011 3:14;08-01-2011 3:14;;;0;TRUE
296;Archivar reparacion;Sistema;08-01-2011 3:22;08-01-2011 3:22;;;0;TRUE
297;Registrar;Sistema;07-01-2011 23:57;07-01-2011 23:57;;;;
297;Analizar defecto;Tester6;07-01-2011 23:57;08-01-2011 0:02;10;T1;;
297;Informar a cliente;Sistema;08-01-2011 0:26;08-01-2011 0:26;;;;
297;Reparacion (compleja);ReparadorC3;08-01-2011 0:26;08-01-2011 1:12;;;;
297;Probar reparacion;Tester5;08-01-2011 1:12;08-01-2011 1:18;;;0;TRUE
297;Archivar reparacion;Sistema;08-01-2011 1:25;08-01-2011 1:25;;;0;TRUE
298;Registrar;Sistema;08-01-2011 9:47;08-01-2011 9:47;;;;
298;Analizar defecto;Tester4;08-01-2011 9:47;08-01-2011 9:55;6;T3;;
298;Informar a cliente;Sistema;08-01-2011 10:14;08-01-2011 10:14;;;;
298;Reparacion (compleja);ReparadorC2;08-01-2011 10:18;08-01-2011 10:31;;;;
298;Probar reparacion;Tester1;08-01-2011 10:31;08-01-2011 10:37;;;0;TRUE
298;Archivar reparacion;Sistema;08-01-2011 10:43;08-01-2011 10:43;;;0;TRUE
299;Registrar;Sistema;07-01-2011 16:19;07-01-2011 16:19;;;;
299;Analizar defecto;Tester2;07-01-2011 16:19;07-01-2011 16:28;2;T3;;
299;Informar a cliente;Sistema;07-01-2011 17:01;07-01-2011 17:01;;;;
299;Reparacion (simple);ReparadorS3;07-01-2011 17:07;07-01-2011 17:07;;;;
299;Probar reparacion;Tester1;07-01-2011 17:07;07-01-2011 17:17;;;1;TRUE
299;Archivar reparacion;Sistema;07-01-2011 17:26;07-01-2011 17:26;;;1;TRUE
3;Registrar;Sistema;01-01-2011 9:09;01-01-2011 9:09;;;;
3;Analizar defecto;Tester3;01-01-2011 9:09;01-01-2011 9:19;2;T2;;
3;Informar a cliente;Sistema;01-01-2011 9:43;01-01-2011 9:43;;;;
3;Reparacion (simple);ReparadorS3;01-01-2011 9:46;01-01-2011 9:46;;;;
3;Probar reparacion;Tester2;01-01-2011 9:46;01-01-2011 9:52;;;1;TRUE
3;Archivar reparacion;Sistema;01-01-2011 9:57;01-01-2011 9:57;;;1;TRUE
30;Registrar;Sistema;01-01-2011 21:05;01-01-2011 21:05;;;;
30;Analizar defecto;Tester4;01-01-2011 21:05;01-01-2011 21:13;8;T2;;
30;Informar a cliente;Sistema;01-01-2011 21:28;01-01-2011 21:28;;;;
30;Reparacion (compleja);ReparadorC2;01-01-2011 21:36;01-01-2011 21:49;;;;
30;Probar reparacion;Tester4;01-01-2011 21:49;01-01-2011 21:54;;;0;TRUE
30;Archivar reparacion;Sistema;01-01-2011 22:03;01-01-2011 22:03;;;0;TRUE
300;Registrar;Sistema;07-01-2011 16:49;07-01-2011 16:49;;;;
300;Analizar defecto;Tester3;07-01-2011 16:49;07-01-2011 16:57;7;T1;;
300;Informar a cliente;Sistema;07-01-2011 17:27;07-01-2011 17:27;;;;
300;Reparacion (compleja);ReparadorC1;07-01-2011 17:46;07-01-2011 17:46;;;;
300;Probar reparacion;Tester3;07-01-2011 17:46;07-01-2011 17:51;;;0;TRUE
300;Archivar reparacion;Sistema;07-01-2011 18:00;07-01-2011 18:00;;;0;TRUE
301;Registrar;Sistema;07-01-2011 15:13;07-01-2011 15:13;;;;
301;Analizar defecto;Tester6;07-01-2011 15:13;07-01-2011 15:22;2;T3;;
301;Reparacion (simple);ReparadorS2;07-01-2011 15:29;07-01-2011 15:37;;;;
301;Probar reparacion;Tester6;07-01-2011 15:37;07-01-2011 15:42;;;1;FALSE
301;Volver a reparar;Sistema;07-01-2011 15:48;07-01-2011 15:48;;;;
301;Informar a cliente;Sistema;07-01-2011 15:50;07-01-2011 15:50;;;;
301;Reparacion (simple);ReparadorS1;07-01-2011 15:53;07-01-2011 15:53;;;;
301;Probar reparacion;Tester3;07-01-2011 15:53;07-01-2011 16:01;;;2;FALSE
301;Volver a reparar;Sistema;07-01-2011 16:11;07-01-2011 16:11;;;;
301;Reparacion (simple);ReparadorS3;07-01-2011 16:11;07-01-2011 16:25;;;;
301;Probar reparacion;Tester3;07-01-2011 16:25;07-01-2011 16:34;;;3;TRUE
301;Archivar reparacion;Sistema;07-01-2011 16:44;07-01-2011 16:44;;;3;TRUE
302;Registrar;Sistema;07-01-2011 11:54;07-01-2011 11:54;;;;
302;Analizar defecto;Tester4;07-01-2011 11:54;07-01-2011 12:00;9;T3;;
302;Reparacion (compleja);ReparadorC2;07-01-2011 12:01;07-01-2011 12:11;;;;
302;Probar reparacion;Tester2;07-01-2011 12:11;07-01-2011 12:16;;;0;FALSE
302;Volver a reparar;Sistema;07-01-2011 12:25;07-01-2011 12:25;;;;
302;Informar a cliente;Sistema;07-01-2011 12:29;07-01-2011 12:29;;;;
302;Reparacion (compleja);ReparadorC1;07-01-2011 12:43;07-01-2011 12:43;;;;
302;Probar reparacion;Tester1;07-01-2011 12:43;07-01-2011 12:52;;;0;TRUE
302;Archivar reparacion;Sistema;07-01-2011 12:57;07-01-2011 12:57;;;0;TRUE
303;Registrar;Sistema;08-01-2011 0:57;08-01-2011 0:57;;;;
303;Analizar defecto;Tester6;08-01-2011 0:57;08-01-2011 1:03;10;T2;;
303;Reparacion (compleja);ReparadorC2;08-01-2011 1:23;08-01-2011 1:38;;;;
303;Informar a cliente;Sistema;08-01-2011 1:39;08-01-2011 1:39;;;;
303;Probar reparacion;Tester3;08-01-2011 1:46;08-01-2011 1:46;;;0;TRUE
303;Archivar reparacion;Sistema;08-01-2011 1:53;08-01-2011 1:53;;;0;TRUE
304;Registrar;Sistema;08-01-2011 9:03;08-01-2011 9:03;;;;
304;Analizar defecto;Tester4;08-01-2011 9:03;08-01-2011 9:13;1;T1;;
304;Reparacion (simple);ReparadorS2;08-01-2011 9:23;08-01-2011 9:34;;;;
304;Probar reparacion;Tester4;08-01-2011 9:34;08-01-2011 9:44;;;1;TRUE
304;Informar a cliente;Sistema;08-01-2011 9:55;08-01-2011 9:55;;;;
304;Archivar reparacion;Sistema;08-01-2011 9:55;08-01-2011 9:55;;;1;TRUE
305;Registrar;Sistema;07-01-2011 23:25;07-01-2011 23:25;;;;
305;Analizar defecto;Tester2;07-01-2011 23:25;07-01-2011 23:31;8;T3;;
305;Reparacion (compleja);ReparadorC2;07-01-2011 23:33;07-01-2011 23:52;;;;
305;Probar reparacion;Tester1;07-01-2011 23:52;08-01-2011 0:01;;;0;TRUE
305;Informar a cliente;Sistema;08-01-2011 0:17;08-01-2011 0:17;;;;
305;Archivar reparacion;Sistema;08-01-2011 0:17;08-01-2011 0:17;;;0;TRUE
306;Registrar;Sistema;08-01-2011 5:17;08-01-2011 5:17;;;;
306;Analizar defecto;Tester4;08-01-2011 5:17;08-01-2011 5:24;1;T3;;
306;Informar a cliente;Sistema;08-01-2011 5:58;08-01-2011 5:58;;;;
306;Reparacion (simple);ReparadorS3;08-01-2011 6:09;08-01-2011 6:09;;;;
306;Probar reparacion;Tester5;08-01-2011 6:09;08-01-2011 6:19;;;1;TRUE
306;Archivar reparacion;Sistema;08-01-2011 6:27;08-01-2011 6:27;;;1;TRUE
307;Registrar;Sistema;07-01-2011 10:59;07-01-2011 10:59;;;;
307;Analizar defecto;Tester1;07-01-2011 10:59;07-01-2011 11:06;10;T1;;
307;Informar a cliente;Sistema;07-01-2011 11:37;07-01-2011 11:37;;;;
307;Reparacion (compleja);ReparadorC1;07-01-2011 11:52;07-01-2011 11:52;;;;
307;Probar reparacion;Tester2;07-01-2011 11:52;07-01-2011 11:58;;;0;TRUE
307;Archivar reparacion;Sistema;07-01-2011 12:06;07-01-2011 12:06;;;0;TRUE
308;Registrar;Sistema;07-01-2011 17:39;07-01-2011 17:39;;;;
308;Analizar defecto;Tester5;07-01-2011 17:39;07-01-2011 17:46;6;T2;;
308;Informar a cliente;Sistema;07-01-2011 18:06;07-01-2011 18:06;;;;
308;Reparacion (simple);ReparadorS3;07-01-2011 18:14;07-01-2011 18:14;;;;
308;Probar reparacion;Tester5;07-01-2011 18:14;07-01-2011 18:22;;;1;TRUE
308;Archivar reparacion;Sistema;07-01-2011 18:29;07-01-2011 18:29;;;1;TRUE
309;Registrar;Sistema;07-01-2011 12:38;07-01-2011 12:38;;;;
309;Analizar defecto;Tester2;07-01-2011 12:38;07-01-2011 12:44;7;T2;;
309;Reparacion (compleja);ReparadorC2;07-01-2011 13:09;07-01-2011 13:19;;;;
309;Informar a cliente;Sistema;07-01-2011 13:23;07-01-2011 13:23;;;;
309;Probar reparacion;Tester2;07-01-2011 13:29;07-01-2011 13:29;;;0;TRUE
309;Archivar reparacion;Sistema;07-01-2011 13:38;07-01-2011 13:38;;;0;TRUE
31;Registrar;Sistema;02-01-2011 7:07;02-01-2011 7:07;;;;
31;Analizar defecto;Tester3;02-01-2011 7:07;02-01-2011 7:15;4;T3;;
31;Reparacion (simple);ReparadorS3;02-01-2011 7:43;02-01-2011 7:53;;;;
31;Informar a cliente;Sistema;02-01-2011 7:53;02-01-2011 7:53;;;;
31;Probar reparacion;Tester3;02-01-2011 8:00;02-01-2011 8:00;;;1;TRUE
31;Archivar reparacion;Sistema;02-01-2011 8:08;02-01-2011 8:08;;;1;TRUE
310;Registrar;Sistema;07-01-2011 14:48;07-01-2011 14:48;;;;
310;Analizar defecto;Tester1;07-01-2011 14:48;07-01-2011 14:56;2;T1;;
310;Reparacion (simple);ReparadorS3;07-01-2011 14:59;07-01-2011 15:13;;;;
310;Informar a cliente;Sistema;07-01-2011 15:14;07-01-2011 15:14;;;;
310;Probar reparacion;Tester2;07-01-2011 15:22;07-01-2011 15:22;;;1;TRUE
310;Archivar reparacion;Sistema;07-01-2011 15:28;07-01-2011 15:28;;;1;TRUE
311;Registrar;Sistema;08-01-2011 10:56;08-01-2011 10:56;;;;
311;Analizar defecto;Tester6;08-01-2011 10:56;08-01-2011 11:05;8;T3;;
311;Informar a cliente;Sistema;08-01-2011 11:23;08-01-2011 11:23;;;;
311;Reparacion (compleja);ReparadorC2;08-01-2011 11:29;08-01-2011 11:44;;;;
311;Probar reparacion;Tester4;08-01-2011 11:44;08-01-2011 11:52;;;0;TRUE
311;Archivar reparacion;Sistema;08-01-2011 11:57;08-01-2011 11:57;;;0;TRUE
312;Registrar;Sistema;07-01-2011 23:24;07-01-2011 23:24;;;;
312;Analizar defecto;Tester3;07-01-2011 23:24;07-01-2011 23:33;7;T3;;
312;Reparacion (compleja);ReparadorC1;07-01-2011 23:35;07-01-2011 23:54;;;;
312;Informar a cliente;Sistema;07-01-2011 23:59;07-01-2011 23:59;;;;
312;Probar reparacion;Tester2;08-01-2011 0:03;08-01-2011 0:03;;;0;TRUE
312;Archivar reparacion;Sistema;08-01-2011 0:09;08-01-2011 0:09;;;0;TRUE
313;Registrar;Sistema;08-01-2011 3:19;08-01-2011 3:19;;;;
313;Analizar defecto;Tester4;08-01-2011 3:19;08-01-2011 3:24;10;T1;;
313;Reparacion (compleja);ReparadorC1;08-01-2011 3:26;08-01-2011 3:46;;;;
313;Probar reparacion;Tester3;08-01-2011 3:46;08-01-2011 3:52;;;0;TRUE
313;Informar a cliente;Sistema;08-01-2011 4:13;08-01-2011 4:13;;;;
313;Archivar reparacion;Sistema;08-01-2011 4:13;08-01-2011 4:13;;;0;TRUE
314;Registrar;Sistema;07-01-2011 15:52;07-01-2011 15:52;;;;
314;Analizar defecto;Tester2;07-01-2011 15:52;07-01-2011 15:59;5;T1;;
314;Informar a cliente;Sistema;07-01-2011 16:22;07-01-2011 16:22;;;;
314;Reparacion (compleja);ReparadorC3;07-01-2011 16:55;07-01-2011 16:55;;;;
314;Probar reparacion;Tester5;07-01-2011 16:55;07-01-2011 17:00;;;0;TRUE
314;Archivar reparacion;Sistema;07-01-2011 17:07;07-01-2011 17:07;;;0;TRUE
315;Registrar;Sistema;08-01-2011 22:07;08-01-2011 22:07;;;;
315;Analizar defecto;Tester3;08-01-2011 22:07;08-01-2011 22:15;6;T3;;
315;Reparacion (compleja);ReparadorC1;08-01-2011 22:38;08-01-2011 22:52;;;;
315;Informar a cliente;Sistema;08-01-2011 22:56;08-01-2011 22:56;;;;
315;Probar reparacion;Tester3;08-01-2011 22:59;08-01-2011 22:59;;;0;TRUE
315;Archivar reparacion;Sistema;08-01-2011 23:05;08-01-2011 23:05;;;0;TRUE
316;Registrar;Sistema;08-01-2011 19:26;08-01-2011 19:26;;;;
316;Analizar defecto;Tester1;08-01-2011 19:26;08-01-2011 19:32;7;T1;;
316;Reparacion (compleja);ReparadorC1;08-01-2011 19:49;08-01-2011 20:05;;;;
316;Probar reparacion;Tester3;08-01-2011 20:05;08-01-2011 20:12;;;0;TRUE
316;Informar a cliente;Sistema;08-01-2011 20:22;08-01-2011 20:22;;;;
316;Archivar reparacion;Sistema;08-01-2011 20:22;08-01-2011 20:22;;;0;TRUE
317;Registrar;Sistema;08-01-2011 8:12;08-01-2011 8:12;;;;
317;Analizar defecto;Tester1;08-01-2011 8:12;08-01-2011 8:20;5;T3;;
317;Reparacion (compleja);ReparadorC1;08-01-2011 8:37;08-01-2011 8:47;;;;
317;Probar reparacion;Tester1;08-01-2011 8:47;08-01-2011 8:52;;;0;TRUE
317;Informar a cliente;Sistema;08-01-2011 8:59;08-01-2011 8:59;;;;
317;Archivar reparacion;Sistema;08-01-2011 9:00;08-01-2011 9:00;;;0;TRUE
318;Registrar;Sistema;07-01-2011 19:06;07-01-2011 19:06;;;;
318;Analizar defecto;Tester2;07-01-2011 19:06;07-01-2011 19:15;8;T1;;
318;Reparacion (compleja);ReparadorC1;07-01-2011 19:19;07-01-2011 19:34;;;;
318;Probar reparacion;Tester2;07-01-2011 19:34;07-01-2011 19:41;;;0;TRUE
318;Informar a cliente;Sistema;07-01-2011 20:02;07-01-2011 20:02;;;;
318;Archivar reparacion;Sistema;07-01-2011 20:02;07-01-2011 20:02;;;0;TRUE
319;Registrar;Sistema;08-01-2011 17:07;08-01-2011 17:07;;;;
319;Analizar defecto;Tester5;08-01-2011 17:07;08-01-2011 17:14;2;T3;;
319;Reparacion (simple);ReparadorS1;08-01-2011 17:35;08-01-2011 17:40;;;;
319;Probar reparacion;Tester6;08-01-2011 17:40;08-01-2011 17:45;;;1;FALSE
319;Volver a reparar;Sistema;08-01-2011 17:55;08-01-2011 17:55;;;;
319;Informar a cliente;Sistema;08-01-2011 18:02;08-01-2011 18:02;;;;
319;Reparacion (simple);ReparadorS2;08-01-2011 18:10;08-01-2011 18:10;;;;
319;Probar reparacion;Tester3;08-01-2011 18:10;08-01-2011 18:15;;;2;FALSE
319;Volver a reparar;Sistema;08-01-2011 18:23;08-01-2011 18:23;;;;
319;Reparacion (simple);ReparadorS1;08-01-2011 18:23;08-01-2011 18:30;;;;
319;Probar reparacion;Tester1;08-01-2011 18:30;08-01-2011 18:37;;;3;FALSE
319;Archivar reparacion;Sistema;08-01-2011 18:44;08-01-2011 18:44;;;3;FALSE
32;Registrar;Sistema;03-01-2011 2:02;03-01-2011 2:02;;;;
32;Analizar defecto;Tester5;03-01-2011 2:02;03-01-2011 2:12;7;T2;;
32;Informar a cliente;Sistema;03-01-2011 2:33;03-01-2011 2:33;;;;
32;Reparacion (compleja);ReparadorC1;03-01-2011 2:36;03-01-2011 2:36;;;;
32;Probar reparacion;Tester4;03-01-2011 2:36;03-01-2011 2:41;;;0;TRUE
32;Archivar reparacion;Sistema;03-01-2011 2:47;03-01-2011 2:47;;;0;TRUE
320;Registrar;Sistema;09-01-2011 3:27;09-01-2011 3:27;;;;
320;Analizar defecto;Tester3;09-01-2011 3:27;09-01-2011 3:35;6;T3;;
320;Reparacion (simple);ReparadorS2;09-01-2011 3:40;09-01-2011 3:51;;;;
320;Probar reparacion;Tester4;09-01-2011 3:51;09-01-2011 4:00;;;1;FALSE
320;Volver a reparar;Sistema;09-01-2011 4:09;09-01-2011 4:09;;;;
320;Informar a cliente;Sistema;09-01-2011 4:23;09-01-2011 4:23;;;;
320;Reparacion (compleja);ReparadorC2;09-01-2011 4:28;09-01-2011 4:28;;;;
320;Probar reparacion;Tester3;09-01-2011 4:28;09-01-2011 4:35;;;1;TRUE
320;Archivar reparacion;Sistema;09-01-2011 4:42;09-01-2011 4:42;;;1;TRUE
321;Registrar;Sistema;07-01-2011 14:14;07-01-2011 14:14;;;;
321;Analizar defecto;Tester1;07-01-2011 14:14;07-01-2011 14:22;7;T1;;
321;Informar a cliente;Sistema;07-01-2011 15:09;07-01-2011 15:09;;;;
321;Reparacion (compleja);ReparadorC3;07-01-2011 15:20;07-01-2011 15:20;;;;
321;Probar reparacion;Tester1;07-01-2011 15:20;07-01-2011 15:27;;;0;TRUE
321;Archivar reparacion;Sistema;07-01-2011 15:34;07-01-2011 15:34;;;0;TRUE
322;Registrar;Sistema;08-01-2011 15:51;08-01-2011 15:51;;;;
322;Analizar defecto;Tester1;08-01-2011 15:51;08-01-2011 16:01;6;T1;;
322;Reparacion (compleja);ReparadorC2;08-01-2011 16:15;08-01-2011 16:29;;;;
322;Probar reparacion;Tester6;08-01-2011 16:29;08-01-2011 16:38;;;0;TRUE
322;Informar a cliente;Sistema;08-01-2011 16:44;08-01-2011 16:44;;;;
322;Archivar reparacion;Sistema;08-01-2011 16:46;08-01-2011 16:46;;;0;TRUE
323;Registrar;Sistema;09-01-2011 3:22;09-01-2011 3:22;;;;
323;Analizar defecto;Tester4;09-01-2011 3:22;09-01-2011 3:31;8;T2;;
323;Informar a cliente;Sistema;09-01-2011 3:54;09-01-2011 3:54;;;;
323;Reparacion (compleja);ReparadorC3;09-01-2011 4:31;09-01-2011 4:31;;;;
323;Probar reparacion;Tester4;09-01-2011 4:31;09-01-2011 4:36;;;0;TRUE
323;Archivar reparacion;Sistema;09-01-2011 4:41;09-01-2011 4:41;;;0;TRUE
324;Registrar;Sistema;08-01-2011 9:09;08-01-2011 9:09;;;;
324;Analizar defecto;Tester2;08-01-2011 9:09;08-01-2011 9:17;9;T2;;
324;Informar a cliente;Sistema;08-01-2011 9:41;08-01-2011 9:41;;;;
324;Reparacion (compleja);ReparadorC3;08-01-2011 9:47;08-01-2011 10:32;;;;
324;Probar reparacion;Tester6;08-01-2011 10:32;08-01-2011 10:37;;;0;TRUE
324;Archivar reparacion;Sistema;08-01-2011 10:46;08-01-2011 10:46;;;0;TRUE
325;Registrar;Sistema;08-01-2011 8:38;08-01-2011 8:38;;;;
325;Analizar defecto;Tester6;08-01-2011 8:38;08-01-2011 8:48;4;T2;;
325;Reparacion (simple);ReparadorS3;08-01-2011 9:13;08-01-2011 9:29;;;;
325;Probar reparacion;Tester2;08-01-2011 9:29;08-01-2011 9:36;;;1;TRUE
325;Informar a cliente;Sistema;08-01-2011 9:38;08-01-2011 9:38;;;;
325;Archivar reparacion;Sistema;08-01-2011 9:42;08-01-2011 9:42;;;1;TRUE
326;Registrar;Sistema;08-01-2011 4:08;08-01-2011 4:08;;;;
326;Analizar defecto;Tester4;08-01-2011 4:08;08-01-2011 4:17;8;T1;;
326;Informar a cliente;Sistema;08-01-2011 4:32;08-01-2011 4:32;;;;
326;Reparacion (compleja);ReparadorC2;08-01-2011 4:41;08-01-2011 4:41;;;;
326;Probar reparacion;Tester3;08-01-2011 4:41;08-01-2011 4:47;;;0;TRUE
326;Archivar reparacion;Sistema;08-01-2011 4:57;08-01-2011 4:57;;;0;TRUE
327;Registrar;Sistema;08-01-2011 21:20;08-01-2011 21:20;;;;
327;Analizar defecto;Tester5;08-01-2011 21:20;08-01-2011 21:29;5;T3;;
327;Informar a cliente;Sistema;08-01-2011 21:50;08-01-2011 21:50;;;;
327;Reparacion (compleja);ReparadorC3;08-01-2011 22:22;08-01-2011 22:22;;;;
327;Probar reparacion;Tester4;08-01-2011 22:22;08-01-2011 22:27;;;0;TRUE
327;Archivar reparacion;Sistema;08-01-2011 22:36;08-01-2011 22:36;;;0;TRUE
328;Registrar;Sistema;08-01-2011 5:27;08-01-2011 5:27;;;;
328;Analizar defecto;Tester4;08-01-2011 5:27;08-01-2011 5:33;9;T1;;
328;Informar a cliente;Sistema;08-01-2011 5:53;08-01-2011 5:53;;;;
328;Reparacion (compleja);ReparadorC2;08-01-2011 6:01;08-01-2011 6:21;;;;
328;Probar reparacion;Tester6;08-01-2011 6:21;08-01-2011 6:30;;;0;TRUE
328;Archivar reparacion;Sistema;08-01-2011 6:36;08-01-2011 6:36;;;0;TRUE
329;Registrar;Sistema;09-01-2011 1:09;09-01-2011 1:09;;;;
329;Analizar defecto;Tester5;09-01-2011 1:09;09-01-2011 1:14;7;T1;;
329;Informar a cliente;Sistema;09-01-2011 1:34;09-01-2011 1:34;;;;
329;Reparacion (compleja);ReparadorC2;09-01-2011 1:42;09-01-2011 1:54;;;;
329;Probar reparacion;Tester5;09-01-2011 1:54;09-01-2011 2:02;;;0;TRUE
329;Archivar reparacion;Sistema;09-01-2011 2:11;09-01-2011 2:11;;;0;TRUE
33;Registrar;Sistema;02-01-2011 6:41;02-01-2011 6:41;;;;
33;Analizar defecto;Tester5;02-01-2011 6:41;02-01-2011 6:50;8;T2;;
33;Informar a cliente;Sistema;02-01-2011 7:19;02-01-2011 7:19;;;;
33;Reparacion (compleja);ReparadorC2;02-01-2011 7:37;02-01-2011 7:37;;;;
33;Probar reparacion;Tester5;02-01-2011 7:37;02-01-2011 7:42;;;0;TRUE
33;Archivar reparacion;Sistema;02-01-2011 7:51;02-01-2011 7:51;;;0;TRUE
330;Registrar;Sistema;07-01-2011 22:33;07-01-2011 22:33;;;;
330;Analizar defecto;Tester2;07-01-2011 22:33;07-01-2011 22:39;9;T2;;
330;Informar a cliente;Sistema;07-01-2011 23:04;07-01-2011 23:04;;;;
330;Reparacion (compleja);ReparadorC2;07-01-2011 23:07;07-01-2011 23:23;;;;
330;Probar reparacion;Tester4;07-01-2011 23:23;07-01-2011 23:33;;;0;FALSE
330;Volver a reparar;Sistema;07-01-2011 23:43;07-01-2011 23:43;;;;
